step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
181,CASH_OUT,$347768.25,C677638749,0.0,,C703976121,12073049.0,12420817.25,0,0
183,CASH_IN,$331050.07,C96543410,170892.65,,C1375151628,333044.75,,0,0
205,CASH_IN,$416704.01,C488826392,8711.0,425415.01,C1042475813,358648.62,,0,0
694,PAYMENT,$1250.01,C1181419965,19728.0,18477.99,M1892902455,0.0,0.0,0,0
11,CASH_OUT,$141783.65,C1561434958,24417.0,0.0,C701975891,356133.85,743744.28,0,0
459,CASH_OUT,$4153.02,C1685125917,4153.02,0.0,C1463620824,0.0,4153.02,1,0
258,PAYMENT,$6336.13,C508875601,5127.0,0.0,M166686301,0.0,0.0,0,0
44,TRANSFER,$2355.0,C1644336820,575791.89,573436.89,C1708093689,12732.93,15087.93,0,0
215,PAYMENT,$8133.11,C464232483,21839.0,13705.89,M1179473297,0.0,0.0,0,0
134,PAYMENT,$41750.65,C593178241,21045.0,0.0,M1886000387,0.0,0.0,0,0
312,PAYMENT,$3226.68,C1726211313,3049.0,0.0,M887005595,0.0,0.0,0,0
232,TRANSFER,$1057209.74,C800646205,132786.0,0.0,C943581832,648879.4,1706089.13,0,0
406,CASH_OUT,$2426076.89,C1262578601,2426076.89,0.0,C1211515404,,2470236.98,1,0
14,PAYMENT,$24363.34,C1996377738,,0.0,M2118531472,0.0,0.0,0,0
261,CASH_IN,$176754.23,C2013544730,4650422.86,4827177.09,C246373038,1882644.05,1705889.82,0,0
326,CASH_OUT,$174615.3,C1550294371,11376.0,0.0,C26615115,17135.34,,0,0
327,CASH_IN,$56041.92,C316602901,26736799.2,,C1163042732,798243.56,742201.64,0,0
225,CASH_OUT,$312428.05,C2076122466,22059.0,0.0,C1464347332,673889.9,986317.95,0,0
695,CASH_OUT,$799123.57,C999561448,799123.57,0.0,C1038753033,5474293.01,6273416.58,1,0
251,TRANSFER,$447160.18,C200515927,93409.92,0.0,C1321649331,5148565.55,5595725.73,0,0
194,PAYMENT,$1642.92,C800296603,,6681.68,M436691269,0.0,0.0,0,0
471,CASH_OUT,$248210.26,C1870154532,30296.0,0.0,C393190910,729115.06,977325.33,0,0
299,CASH_OUT,$1150561.97,C193037464,1150561.97,0.0,C1871742999,497440.37,1648002.34,1,0
687,TRANSFER,$69077.14,C2069569209,69077.14,,C1003619052,0.0,0.0,1,0
6,TRANSFER,$10565.0,C777407608,10565.0,,C1790657739,0.0,0.0,1,0
255,CASH_OUT,$252424.3,C417137882,50204.0,0.0,C699115483,696595.23,949019.52,0,0
205,PAYMENT,$10759.43,C518596098,509628.9,498869.47,M1961059939,0.0,0.0,0,0
692,CASH_OUT,$46072.33,C1532133480,46072.33,,C1174357565,813867.62,859939.95,1,0
188,TRANSFER,$42995.44,C2054894301,244562.08,201566.65,C1619651186,135818.57,178814.01,0,0
370,PAYMENT,$22176.42,C185948278,0.0,0.0,M778593298,0.0,0.0,0,0
329,PAYMENT,$6535.08,C108998796,0.0,,M392771781,0.0,0.0,0,0
612,PAYMENT,$16475.25,C2084389727,0.0,0.0,M1779433934,0.0,0.0,0,0
305,CASH_IN,$406125.56,C28933571,1374.0,407499.56,C13639604,4868016.16,4476210.14,0,0
273,CASH_IN,$32080.49,C589977442,4410920.71,4443001.2,C2055995433,728451.92,696371.43,0,0
146,CASH_IN,$101440.7,C1478804459,1626677.77,1728118.47,C752263268,4582237.72,4480797.03,0,0
158,CASH_OUT,$2118548.31,C1384626324,2118548.31,0.0,C1328187730,29899109.07,32017657.38,1,0
36,PAYMENT,$3250.36,C1274514266,0.0,0.0,M1162235928,0.0,0.0,0,0
35,CASH_OUT,$17813.09,C1167809662,0.0,,C825638895,423135.25,440948.34,0,0
306,TRANSFER,$858908.38,C1180465322,0.0,0.0,C1402209034,1791163.0,2650071.39,0,0
303,CASH_OUT,$439291.41,C2022487302,0.0,0.0,C1786985215,9915798.23,10355089.63,0,0
281,CASH_IN,$540405.79,C1988196234,3260926.59,,C773086311,5348453.1,4808047.31,0,0
154,PAYMENT,$11378.33,C2118832556,0.0,0.0,M384894031,0.0,0.0,0,0
235,PAYMENT,$12323.1,C1658237552,0.0,,M1049338070,0.0,0.0,0,0
325,CASH_OUT,$151044.33,C2125697053,,0.0,C1554706018,101838.19,252882.52,0,0
212,CASH_OUT,$1220.8,C248395903,1220.8,0.0,C154068331,,339909.69,1,0
362,CASH_OUT,$60314.32,C1209135917,60314.32,0.0,C2133064223,181574.4,241888.72,1,0
374,TRANSFER,$404002.46,C1605395086,27977.49,0.0,C26597562,2301588.35,2705590.82,0,0
129,CASH_OUT,$92080.16,C975978617,0.0,0.0,C831898807,189000.03,180705.44,0,0
731,TRANSFER,$147186.94,C1013069669,,0.0,C1655602731,0.0,0.0,1,0
20,CASH_IN,$132932.38,C1062154950,3148819.02,3281751.4,C955646489,943318.51,810386.13,0,0
373,CASH_OUT,$112835.43,C85943381,112835.43,,C792542501,,970029.21,1,0
300,CASH_OUT,$774761.84,C988104305,774761.84,,C1495991301,153301.73,,1,0
374,PAYMENT,$46289.16,C2108462411,62057.0,15767.84,M302137808,0.0,,0,0
298,CASH_IN,$26768.91,C1973458524,32950.0,,C1385605192,148290.26,121521.35,0,0
36,CASH_OUT,$636.0,C1789723757,636.0,0.0,C236701409,0.0,636.0,1,0
688,PAYMENT,$12361.55,C1209219807,61840.67,49479.12,M382975143,,0.0,0,0
308,CASH_OUT,$97212.19,C266720843,0.0,0.0,C543135827,4078896.55,5477021.62,0,0
161,CASH_OUT,$162932.78,C1650165363,50666.0,,C1009315628,0.0,64543.83,0,0
121,TRANSFER,$43357.65,C91294902,43357.65,0.0,C995709534,0.0,0.0,1,0
331,PAYMENT,$5489.51,C1795321607,,0.0,M507914130,0.0,0.0,0,0
142,CASH_IN,$118228.89,C2041530172,202246.0,320474.89,C1484003919,302125.62,183896.73,0,0
234,PAYMENT,$4558.75,C1793912419,268208.67,263649.92,M1099660981,0.0,0.0,0,0
178,CASH_OUT,$327960.91,C880630608,51295.0,0.0,C1152542605,0.0,327960.91,0,0
307,CASH_OUT,$285346.72,C361430886,122689.0,0.0,C1142293006,0.0,285346.72,0,0
492,TRANSFER,$2985840.4,C1911667833,2985840.4,0.0,C423310949,0.0,0.0,1,0
40,CASH_OUT,$215951.22,C1710474689,0.0,0.0,C324315918,2200589.96,2416541.18,0,0
358,PAYMENT,$12647.99,C209313974,96775.0,84127.01,M797754167,0.0,0.0,0,0
156,CASH_OUT,$194672.46,C679462954,0.0,0.0,C156535180,442721.84,637394.3,0,0
370,PAYMENT,$20790.73,C186288634,60238.1,39447.37,M1998337436,0.0,0.0,0,0
180,PAYMENT,$35387.63,C332929653,16759.69,0.0,M1084029691,0.0,0.0,0,0
254,PAYMENT,$16775.88,C841102666,15210.0,0.0,M901579191,0.0,0.0,0,0
165,PAYMENT,$4446.62,C1117262326,213535.0,209088.38,M1963456812,0.0,0.0,0,0
596,PAYMENT,$14016.63,C270317436,27814.0,,M1449787093,,0.0,0,0
455,TRANSFER,$338083.76,C2093423573,338083.76,,C1147445635,0.0,0.0,1,0
354,TRANSFER,$760318.72,C1075589063,0.0,0.0,C1654298060,1702870.21,2463188.93,0,0
571,CASH_OUT,$148349.63,C63672939,70194.0,0.0,C4501028,0.0,148349.63,0,0
137,PAYMENT,$12362.3,C1978909275,0.0,0.0,M177991023,0.0,0.0,0,0
281,TRANSFER,$441892.92,C1660730946,441892.92,0.0,C1069601920,0.0,0.0,1,0
154,CASH_IN,$89065.63,C1737193418,1276851.53,,C2089288647,,147877.88,0,0
311,CASH_OUT,$165115.62,C1166648845,0.0,0.0,C937354055,586300.82,,0,0
398,CASH_OUT,$149148.63,C1534025202,,0.0,C1436576943,10750427.37,10899576.0,0,0
393,PAYMENT,$36946.2,C968024775,9907.0,,M267551065,0.0,,0,0
338,TRANSFER,$143340.15,C1569274327,143340.15,0.0,C110673427,0.0,0.0,1,0
217,PAYMENT,$1331.59,C582716286,101446.0,100114.41,M1360225949,0.0,0.0,0,0
522,CASH_OUT,$146908.38,C911183330,146908.38,,C109980101,4991504.3,5138412.68,1,0
36,CASH_IN,$205782.77,C1152981642,709073.41,,C456683077,496020.58,290237.82,0,0
376,CASH_OUT,$310597.03,C1317222615,5112.13,0.0,C813176501,1687749.37,1998346.4,0,0
41,PAYMENT,$582.58,C930839544,132344.02,131761.44,M1065015269,,0.0,0,0
531,TRANSFER,$4791.06,C923057067,4791.06,0.0,C247187997,0.0,0.0,1,0
47,PAYMENT,$9252.09,C1624655514,0.0,0.0,M1588743424,,0.0,0,0
529,TRANSFER,$1679154.56,C1973530723,1679154.56,,C689231463,0.0,0.0,1,0
330,CASH_OUT,$103741.35,C875014863,202071.0,98329.65,C2021155900,768196.11,871937.46,0,0
40,PAYMENT,$8723.33,C1734780789,363687.65,354964.32,M850272180,0.0,0.0,0,0
36,CASH_OUT,$2352524.18,C914179351,,0.0,C413966770,1227902.12,3580426.31,1,0
512,CASH_OUT,$1319703.76,C213706912,1319703.76,0.0,C961243143,1629051.49,2948755.26,1,0
673,CASH_OUT,$145067.24,C980295084,145067.24,0.0,C1347498132,1415212.22,1560279.46,1,0
345,PAYMENT,$6955.06,C848813526,0.0,0.0,M1038455167,0.0,0.0,0,0
210,CASH_IN,$91647.11,C2022742993,1777775.02,1869422.13,C398342812,1854890.68,1763243.57,0,0
274,PAYMENT,$2630.25,C813772126,245.0,,M2040940070,0.0,0.0,0,0
152,CASH_OUT,$2175288.9,C1157904432,2175288.9,0.0,C2053528255,92900.39,2268189.29,1,0
402,PAYMENT,$1387.77,C337085210,,0.0,M1178846368,0.0,0.0,0,0
46,TRANSFER,$1228040.77,C1638979171,0.0,,C38170121,1547196.2,2775236.97,0,0
40,TRANSFER,$26950.06,C575969831,26950.06,0.0,C220147588,0.0,0.0,1,0
210,CASH_OUT,$214026.82,C298149927,0.0,0.0,C1169261931,282257.2,496284.02,0,0
563,CASH_IN,$248340.78,C840838784,2290744.67,2539085.45,C132498179,4652330.32,,0,0
16,CASH_OUT,$320522.24,C1776868051,50124.0,0.0,C38170121,438720.97,923987.58,0,0
694,CASH_IN,$13441.99,C1488179163,2730629.01,2744071.0,C943081577,1578928.41,1565486.42,0,0
257,PAYMENT,$6516.78,C1439425302,21699.0,15182.22,M2053336433,0.0,0.0,0,0
183,TRANSFER,$4354175.33,C1296748795,4354175.33,0.0,C817583819,0.0,0.0,1,0
237,PAYMENT,$32795.26,C299257363,0.0,,M1067128517,0.0,0.0,0,0
306,PAYMENT,$14016.36,C1335602931,0.0,,M1127853251,0.0,0.0,0,0
378,CASH_OUT,$63001.22,C923139046,162.0,,C83218094,0.0,63001.22,0,0
186,CASH_OUT,$193812.93,C1383843143,0.0,0.0,C911676998,3063026.11,,0,0
656,CASH_OUT,$46291.81,C68542606,46291.81,0.0,C1411993803,799108.3,845400.11,1,0
258,PAYMENT,$2879.63,C12195839,0.0,,M1836402022,0.0,0.0,0,0
379,CASH_OUT,$33359.84,C1605253131,0.0,0.0,C20663831,260204.37,293564.21,0,0
321,CASH_OUT,$14964.58,C1982915311,0.0,0.0,C1531888891,1101885.99,1116850.57,0,0
20,TRANSFER,$752280.83,C818737300,0.0,0.0,C658159591,1499697.61,2251978.43,0,0
154,PAYMENT,$10353.69,C899949093,124518.68,114164.99,M1914415719,0.0,0.0,0,0
35,PAYMENT,$32766.22,C1855561439,402883.66,370117.44,M1270126598,0.0,0.0,0,0
514,PAYMENT,$12119.34,C1385068774,149.0,0.0,M1762201911,0.0,,0,0
19,CASH_OUT,$127282.29,C727665301,20109.0,0.0,C12009192,1359135.48,1486417.77,0,0
17,CASH_IN,$89704.68,C1840550867,51206.0,140910.68,C788481918,,0.0,0,0
135,PAYMENT,$2977.59,C2106703973,0.0,0.0,M122465330,0.0,0.0,0,0
9,PAYMENT,$15070.35,C861117047,434899.82,419829.47,M290188219,,0.0,0,0
277,CASH_OUT,$190905.78,C349119630,0.0,,C98704313,1204221.74,,0,0
154,PAYMENT,$23425.38,C1749852776,56832.0,33406.62,M1676166973,0.0,0.0,0,0
166,PAYMENT,$25288.72,C417164923,23825.0,0.0,M1335783297,0.0,0.0,0,0
161,PAYMENT,$20785.5,C2115305524,100311.88,79526.38,M1002858508,0.0,0.0,0,0
285,CASH_IN,$297438.77,C471806841,3446180.1,3743618.87,C1876348874,746539.53,449100.76,0,0
324,PAYMENT,$16985.4,C1092652381,0.0,0.0,M1291912895,0.0,0.0,0,0
166,PAYMENT,$2848.37,C1783546514,0.0,0.0,M856482396,0.0,0.0,0,0
34,CASH_OUT,$52030.81,C1318595391,2566.0,,C99604781,63205.28,78842.92,0,0
134,CASH_OUT,$253997.99,C2116023860,0.0,,C352281069,544849.43,,0,0
402,TRANSFER,$1232239.39,C579893788,,0.0,C2078443613,0.0,,1,0
500,CASH_IN,$139229.99,C1528594784,2748131.17,2887361.16,C663788360,1142949.85,,0,0
551,PAYMENT,$3496.38,C1223799355,404.0,0.0,M1223719090,0.0,0.0,0,0
374,TRANSFER,$207018.58,C875348742,14663.0,0.0,C2029514668,473716.21,680734.79,0,0
286,CASH_OUT,$2674794.22,C372999326,2674794.22,0.0,C2116300479,1380829.87,4055624.09,1,0
145,TRANSFER,$1539687.27,C1207025716,1539687.27,,C1129375709,,,1,0
231,CASH_IN,$157326.05,C975278369,119.0,157445.05,C1187055256,0.0,0.0,0,0
305,CASH_OUT,$55974.52,C132653226,0.0,0.0,C421191772,6376199.47,6432173.99,0,0
597,PAYMENT,$6993.56,C494593156,258089.0,251095.44,M2090078194,0.0,0.0,0,0
352,PAYMENT,$12175.74,C767704204,11770.0,0.0,M1292843009,0.0,0.0,0,0
136,CASH_OUT,$317412.03,C837873859,49536.0,0.0,C1106684733,,,0,0
302,CASH_IN,$83699.07,C681039416,,1441436.5,C394786043,784105.57,700406.5,0,0
206,CASH_OUT,$417393.36,C1411581734,,0.0,C987134518,207251.53,624644.89,0,0
35,PAYMENT,$3362.61,C2128236167,540748.35,537385.74,M1588638986,0.0,0.0,0,0
287,CASH_OUT,$1796406.6,C1828168671,1796406.6,0.0,C133275555,,1796406.6,1,0
232,CASH_IN,$130645.36,C2135426373,440241.68,570887.03,C322142001,218521.3,87875.94,0,0
15,CASH_OUT,$137241.93,C1217900352,,0.0,C193925126,,305516.29,0,0
376,PAYMENT,$441.31,C854764870,292689.25,292247.94,M1908682936,0.0,0.0,0,0
400,CASH_OUT,$179797.11,C763109189,58520.0,0.0,C1269269795,1010648.26,1190445.36,0,0
182,PAYMENT,$21411.58,C1599592318,20000.0,0.0,M1039334481,0.0,0.0,0,0
44,CASH_IN,$363300.42,C7972982,2242886.3,2606186.72,C348429516,542368.62,179068.2,0,0
309,PAYMENT,$9443.92,C808352910,0.0,0.0,M1054850368,0.0,0.0,0,0
690,TRANSFER,$657704.0,C672036339,67473.0,0.0,C2098854843,178001.01,835705.02,0,0
42,PAYMENT,$9041.55,C1195697959,33531.51,24489.96,M1001302965,,0.0,0,0
234,CASH_IN,$40134.36,C216406533,,341164.19,C1607563895,86522.05,46387.69,0,0
139,CASH_OUT,$27376.85,C381704,79236.0,51859.15,C2133910866,0.0,27376.85,0,0
308,CASH_IN,$55876.73,C1721269931,1082.0,,C1805819384,,282180.18,0,0
652,CASH_OUT,$740124.95,C1454952860,740124.95,,C71447859,1382863.66,2122988.62,1,0
233,DEBIT,$1267.22,C1208810445,16964.0,15696.78,C634450630,,12723975.12,0,0
681,CASH_IN,$137233.56,C555704691,117440.0,254673.56,C1732715526,,0.0,0,0
228,CASH_IN,$71182.44,C368964651,11629187.46,11700369.9,C639671221,425475.18,354292.74,0,0
77,CASH_OUT,$239473.85,C1878410871,239473.85,0.0,C891884680,729245.09,,1,0
487,PAYMENT,$8178.34,C1619323810,0.0,0.0,M1480087205,0.0,0.0,0,0
527,PAYMENT,$2007.61,C1098905066,198076.0,196068.39,M789100812,,0.0,0,0
42,CASH_OUT,$7194.64,C1990462961,,,C776623244,128606.01,135800.64,0,0
140,CASH_OUT,$6142.07,C1368424457,2272.0,0.0,C727314917,2016961.23,2023103.31,0,0
132,PAYMENT,$42333.83,C1073336850,0.0,0.0,M448090840,0.0,0.0,0,0
187,PAYMENT,$5060.43,C1149060043,35032.33,29971.91,M1568487381,0.0,0.0,0,0
599,CASH_IN,$97929.92,C1387427452,1553814.29,1651744.22,C213995261,486349.59,388419.66,0,0
188,PAYMENT,$12194.47,C1717077844,52320.69,40126.22,M783033737,,0.0,0,0
43,PAYMENT,$9804.89,C915153254,5365.0,0.0,M528651662,0.0,0.0,0,0
227,TRANSFER,$182666.85,C206181066,182666.85,,C316118193,0.0,0.0,1,0
283,PAYMENT,$33765.1,C458624512,0.0,0.0,M1982761104,0.0,,0,0
404,TRANSFER,$328006.28,C2012397241,954940.0,626933.72,C47890421,,1355008.62,0,0
279,CASH_OUT,$235900.04,C746765201,331253.0,95352.96,C965495196,143176.84,379076.89,0,0
395,PAYMENT,$19455.0,C493406715,0.0,0.0,M1926322424,0.0,,0,0
14,CASH_OUT,$134658.55,C1951482892,13091.0,0.0,C8278945,334189.82,289559.74,0,0
163,CASH_OUT,$130176.83,C1854087625,0.0,0.0,C1262822392,27629907.88,27760084.71,0,0
161,PAYMENT,$22590.56,C1618366169,148515.35,125924.79,M25200068,0.0,0.0,0,0
692,CASH_OUT,$318740.09,C705340494,606807.0,288066.91,C1348011400,1731482.51,2050222.6,0,0
546,CASH_IN,$123346.72,C1583485709,,132652.72,C322066184,0.0,0.0,0,0
324,PAYMENT,$4885.41,C1824980612,0.0,0.0,M494054158,0.0,0.0,0,0
269,TRANSFER,$278619.91,C117810868,278619.91,0.0,C1738568883,,0.0,1,0
467,TRANSFER,$636942.02,C747042147,636942.02,0.0,C310235538,0.0,0.0,1,0
220,TRANSFER,$285376.6,C819453413,285376.6,0.0,C1547058587,0.0,0.0,1,0
386,CASH_OUT,$1500582.08,C869621048,1500582.08,0.0,C1722207907,,26382939.7,1,0
230,PAYMENT,$15935.66,C1394266101,80954.0,65018.34,M1767896464,0.0,0.0,0,0
187,CASH_OUT,$139004.55,C2079543035,125877.0,,C1225940188,2199078.76,2739670.62,0,0
403,TRANSFER,$696545.04,C609380733,,0.0,C457327177,146060.18,842605.23,0,0
253,PAYMENT,$13492.79,C1837181172,11518.0,0.0,M610649708,0.0,,0,0
39,PAYMENT,$6179.16,C880472106,12153.0,5973.84,M1919999997,0.0,0.0,0,0
688,TRANSFER,$7442005.19,C1517198206,7442005.19,0.0,C1743049474,0.0,0.0,1,0
629,TRANSFER,$93884.26,C1105988166,93884.26,0.0,C217954795,0.0,0.0,1,0
130,CASH_IN,$116496.14,C1744046561,22328.0,138824.14,C27141259,116215.16,0.0,0,0
40,CASH_IN,$319434.22,C314064783,311159.0,630593.22,C1693305339,0.0,0.0,0,0
37,CASH_OUT,$201083.27,C1202182079,0.0,0.0,C1346052990,2824022.88,3025106.15,0,0
380,CASH_IN,$30768.94,C1647205811,16265479.43,,C1428171686,3695253.55,3664484.61,0,0
277,CASH_OUT,$20306.92,C122075074,0.0,0.0,C1452367289,271879.58,,0,0
34,CASH_OUT,$181313.4,C237468701,0.0,0.0,C129550854,813535.01,994848.41,0,0
19,CASH_IN,$94683.42,C434226495,768384.0,863067.42,C1085321889,1563138.52,1468455.1,0,0
234,CASH_IN,$76343.97,C139697793,23229057.05,23305401.02,C2125634504,327332.55,250988.58,0,0
573,PAYMENT,$11965.06,C575955056,0.0,0.0,M1832351055,0.0,0.0,0,0
202,PAYMENT,$3665.15,C1341735813,0.0,0.0,M902418443,0.0,0.0,0,0
325,PAYMENT,$13934.86,C2004014284,61903.0,47968.14,M508674105,0.0,,0,0
406,TRANSFER,$53876.57,C1270832733,,,C1566308828,2249195.59,2303072.16,0,0
307,PAYMENT,$28112.57,C1644193940,0.0,0.0,M1713359559,,0.0,0,0
68,TRANSFER,$157494.6,C1123186349,157494.6,0.0,C1729475937,0.0,0.0,1,0
471,TRANSFER,$660495.06,C487044272,62236.0,0.0,C1960456543,30028.32,690523.38,0,0
307,CASH_OUT,$148449.24,C398554713,60632.0,0.0,C237399964,0.0,148449.24,0,0
323,CASH_OUT,$334790.89,C292943018,334790.89,0.0,C850515807,,642108.36,1,0
7,CASH_IN,$145366.59,C93512758,,3152398.85,C1983025922,557338.94,55701.65,0,0
10,CASH_OUT,$165396.0,C637815574,0.0,0.0,C1354590149,394456.23,140146.09,0,0
353,CASH_OUT,$97298.71,C870681031,0.0,0.0,C1595108596,1728790.71,1826089.43,0,0
317,CASH_OUT,$487276.8,C731475693,487276.8,0.0,C1413151160,,,1,0
249,CASH_OUT,$170562.37,C554219312,0.0,0.0,C545072232,5800474.22,5971036.59,0,0
275,PAYMENT,$17570.18,C682723389,,0.0,M1150311779,0.0,0.0,0,0
397,PAYMENT,$13851.98,C1081084474,10987.0,0.0,M1490012478,0.0,0.0,0,0
39,CASH_IN,$147565.69,C541891086,16078.0,163643.69,C534329652,987992.76,840427.07,0,0
349,TRANSFER,$1850640.17,C1915163250,2609.0,0.0,C1244448368,304188.68,2154828.86,0,0
138,PAYMENT,$27210.61,C1467575875,1084.0,0.0,M48564973,0.0,0.0,0,0
374,TRANSFER,$2180895.69,C658896093,0.0,0.0,C1566246889,6807779.21,8988674.9,0,0
353,CASH_OUT,$354828.52,C153588224,46223.33,,C2030343492,3789708.09,4144536.62,0,0
596,PAYMENT,$7898.29,C492445962,0.0,0.0,M1630386142,0.0,0.0,0,0
358,CASH_OUT,$145208.74,C1349677441,0.0,0.0,C1435794308,300974.55,446183.29,0,0
18,TRANSFER,$438016.32,C1686226128,0.0,0.0,C1312517957,678403.19,1658591.61,0,0
205,PAYMENT,$1264.48,C2020313819,0.0,0.0,M1832388201,0.0,0.0,0,0
529,CASH_OUT,$1773151.32,C1093594459,1773151.32,0.0,C50284383,775203.68,2548354.99,1,0
304,CASH_OUT,$231318.38,C543887923,0.0,,C1667097741,436111.01,667429.39,0,0
210,CASH_OUT,$287197.93,C1953764285,85026.0,,C11751567,18346.0,,0,0
337,CASH_OUT,$46073.56,C1488400986,46073.56,,C152501477,1962.98,48036.54,1,0
564,CASH_OUT,$457435.15,C469264778,30563.0,0.0,C156570589,0.0,457435.15,0,0
623,TRANSFER,$296156.97,C801116845,296156.97,0.0,C177042308,0.0,0.0,1,0
90,CASH_OUT,$134515.36,C1389046188,134515.36,0.0,C257288692,29488.06,,1,0
181,CASH_OUT,$339794.01,C405220845,1866.0,0.0,C1782304520,16153.43,,0,0
599,PAYMENT,$3876.18,C78421633,249351.0,245474.82,M421362240,0.0,0.0,0,0
235,TRANSFER,$856171.51,C1568357339,0.0,0.0,C509833136,,2415572.83,0,0
416,CASH_IN,$184167.76,C105440994,69652.0,253819.76,C593907664,0.0,0.0,0,0
452,CASH_OUT,$1138384.29,C254541375,1138384.29,0.0,C135531312,0.0,1138384.29,1,0
156,TRANSFER,$134497.41,C1471003235,134497.41,0.0,C354295932,0.0,0.0,1,0
174,CASH_OUT,$1244224.16,C1409947310,1244224.16,0.0,C1545423847,1350776.28,2595000.45,1,0
252,CASH_OUT,$208315.74,C111689000,,0.0,C497357359,645713.11,854028.85,0,0
201,CASH_IN,$196234.15,C1653824919,63416.0,259650.15,C81806526,0.0,0.0,0,0
384,PAYMENT,$3931.11,C6218882,2828.0,0.0,M246454498,0.0,0.0,0,0
443,TRANSFER,$348915.96,C1721589363,348915.96,0.0,C2136928394,0.0,0.0,1,0
331,CASH_OUT,$10496.91,C1280934064,106740.0,96243.09,C2004063937,0.0,,0,0
359,PAYMENT,$37514.56,C1002920385,18642.04,0.0,M102043085,0.0,0.0,0,0
181,PAYMENT,$7528.35,C2017998190,0.0,0.0,M283877401,0.0,0.0,0,0
395,PAYMENT,$39844.25,C2131455600,0.0,0.0,M1216495896,0.0,0.0,0,0
346,CASH_OUT,$54379.65,C898358845,14532.0,0.0,C1615873553,,3564799.42,0,0
12,CASH_IN,$127592.69,C1725622545,30279.0,,C1568115928,0.0,1485715.95,0,0
228,CASH_OUT,$136300.34,C685962837,130572.0,0.0,C90576513,988659.51,1124959.85,0,0
681,CASH_OUT,$126692.31,C560553195,0.0,0.0,C781389508,318823.12,445515.43,0,0
156,TRANSFER,$773696.12,C2131970934,773696.12,0.0,C204911747,0.0,0.0,1,0
585,CASH_OUT,$39899.59,C880840687,0.0,0.0,C748741911,2032347.24,2072246.83,0,0
13,CASH_OUT,$199332.98,C1454703739,0.0,0.0,C720356665,2592114.94,2791447.92,0,0
427,TRANSFER,$1171751.17,C1499614661,1171751.17,0.0,C1862839091,0.0,0.0,1,0
590,CASH_IN,$343649.47,C1051410445,3344861.3,,C1687134608,2141490.19,1797840.72,0,0
252,CASH_IN,$185501.76,C964067803,16513587.78,16699089.55,C1416697900,581059.73,395557.97,0,0
300,TRANSFER,$1519327.92,C1268744264,22207.97,0.0,C1852633892,4332475.2,5851803.12,0,0
19,TRANSFER,$278286.74,C160534716,,0.0,C1689152633,3094232.37,3372519.11,0,0
376,CASH_OUT,$15015.88,C651692683,5508.0,0.0,C616237174,185715.51,200731.39,0,0
188,CASH_OUT,$237642.64,C84594080,237642.64,0.0,C855526143,113161.91,350804.55,1,0
353,CASH_OUT,$326141.79,C2003107913,,0.0,C1059955816,,1326443.42,0,0
136,PAYMENT,$7370.32,C1853146569,477363.65,469993.33,M1736112459,0.0,,0,0
185,CASH_OUT,$448265.08,C968159890,448265.08,0.0,C51754444,5805622.24,,1,0
199,CASH_OUT,$465498.74,C1620468524,465498.74,0.0,C1820811459,3709348.65,,1,0
284,PAYMENT,$1438.23,C1865705522,17708.37,16270.13,M1877547971,0.0,0.0,0,0
325,CASH_OUT,$269187.87,C185770751,,0.0,C1583425323,0.0,269187.87,1,0
351,CASH_IN,$220791.41,C1456492644,,1922123.35,C340984107,243174.16,22382.75,0,0
332,PAYMENT,$18068.64,C1775342190,291.0,0.0,M580115208,0.0,0.0,0,0
26,TRANSFER,$78741.64,C1482114822,78741.64,0.0,C2123466960,0.0,0.0,1,0
589,TRANSFER,$767266.64,C1851976128,10875.0,0.0,C1713546039,11041.82,778308.45,0,0
375,CASH_IN,$33086.19,C937543828,212835.19,245921.37,C393452526,1325028.1,1291941.91,0,0
260,TRANSFER,$60226.06,C415054779,60226.06,0.0,C20386359,0.0,0.0,1,0
399,CASH_OUT,$322432.93,C1377390837,195595.5,,C245016402,934331.19,1256764.12,0,0
163,PAYMENT,$4564.44,C295572757,82395.0,77830.56,M1515175831,0.0,0.0,0,0
378,CASH_OUT,$146733.75,C301832653,0.0,0.0,C224807197,811062.32,957796.08,0,0
503,PAYMENT,$8039.8,C1177356952,230889.06,222849.26,M23805690,0.0,0.0,0,0
380,PAYMENT,$8505.82,C717851776,65873.14,57367.32,M1707913981,0.0,0.0,0,0
284,TRANSFER,$645639.66,C1882662399,0.0,0.0,C1152751016,4496206.56,5141846.22,0,0
178,CASH_OUT,$332047.59,C1712715324,14531.0,0.0,C886515150,1031302.44,1363350.03,0,0
354,CASH_IN,$378810.46,C539533162,246669.0,,C549360071,115324.0,0.0,0,0
253,CASH_OUT,$35798.88,C1807234701,43253.88,,C306533408,,2929640.82,0,0
90,TRANSFER,$1182557.97,C787624212,1182557.97,0.0,C707993034,0.0,0.0,1,0
179,CASH_IN,$179293.57,C774380221,11649.0,190942.57,C1697350622,3640613.94,3461320.37,0,0
420,CASH_IN,$308503.73,C40720544,91994.0,400497.73,C648207661,,0.0,0,0
363,CASH_OUT,$7703574.71,C233751269,7703574.71,0.0,C300915892,0.0,,1,0
6,TRANSFER,$25975.86,C864622150,25975.86,0.0,C41792607,0.0,0.0,1,0
